DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.186	4.0221	17.5962	13.9697	5.9829e-01	0.1285	0.015	1444.41	65.753	5.3543	44.723783
0.186	4.0191	17.5768	13.9545	5.9829e-01	0.1273	0.011	1444.37	65.753	5.3554	44.723783
0.186	4.0158	17.5478	13.9316	5.7387e-01	0.1285	0.011	1444.32	65.699	5.3525	44.723784
0.184	4.0146	17.5250	13.9136	5.6166e-01	0.1285	0.011	1444.29	65.628	5.3476	44.723784
0.186	4.0139	17.5179	13.9081	5.6166e-01	0.1285	0.011	1444.27	65.675	5.3518	44.723785
0.186	4.0133	17.5198	13.9096	5.6166e-01	0.1285	0.015	1444.27	65.740	5.3571	44.723785
0.186	4.0128	17.5213	13.9108	5.6166e-01	0.1285	0.015	1444.27	65.624	5.3477	44.723786
0.173	4.0123	17.5212	13.9107	5.4945e-01	0.1285	0.011	1444.27	65.673	5.3518	44.723786
0.186	4.0121	17.5198	13.9096	5.4945e-01	0.1273	0.015	1444.27	65.740	5.3573	44.723787
0.175	4.0114	17.5174	13.9078	5.4945e-01	0.1273	0.015	1444.26	65.689	5.3534	44.723787
0.197	4.0105	17.5122	13.9037	5.4945e-01	0.1273	0.011	1444.25	65.622	5.3482	44.723788
0.173	4.0092	17.5030	13.8965	5.6166e-01	0.1285	0.011	1444.23	65.673	5.3529	44.723788
0.197	4.0086	17.4921	13.8879	5.4945e-01	0.1273	0.015	1444.22	65.742	5.3590	44.723789
0.186	4.0080	17.4836	13.8812	5.6166e-01	0.1273	0.015	1444.20	65.748	5.3598	44.723789
0.175	4.0075	17.4733	13.8731	5.6166e-01	0.1285	0.011	1444.19	65.618	5.3497	44.723790
0.197	4.0069	17.4587	13.8615	5.6166e-01	0.1285	0.011	1444.17	65.671	5.3546	44.723790
0.175	4.0061	17.4410	13.8475	5.6166e-01	0.1285	0.015	1444.14	65.732	5.3603	44.723791
0.186	4.0058	17.4251	13.8349	5.6166e-01	0.1273	0.011	1444.12	65.612	5.3512	44.723791
0.197	4.0051	17.4178	13.8292	5.6166e-01	0.1285	0.011	1444.11	65.674	5.3566	44.723791
0.197	4.0048	17.4163	13.8280	5.6166e-01	0.1285	0.015	1444.10	65.746	5.3625	44.723792
0.175	4.0051	17.4182	13.8295	5.6166e-01	0.1273	0.011	1444.11	65.627	5.3528	44.723792
0.197	4.0053	17.4286	13.8377	5.6166e-01	0.1285	0.011	1444.12	65.682	5.3568	44.723793
0.197	4.0055	17.4463	13.8518	5.6166e-01	0.1285	0.011	1444.15	65.683	5.3562	44.723793
0.184	4.0061	17.4615	13.8638	5.6166e-01	0.1285	0.011	1444.17	65.621	5.3505	44.723794
0.197	4.0061	17.4701	13.8706	5.6166e-01	0.1285	0.011	1444.18	65.677	5.3548	44.723794
0.197	4.0056	17.4700	13.8706	5.6166e-01	0.1285	0.015	1444.18	65.680	5.3551	44.723795
0.197	4.0051	17.4633	13.8653	5.6166e-01	0.1285	0.011	1444.17	65.619	5.3504	44.723795
0.184	4.0061	17.4572	13.8604	5.7387e-01	0.1273	0.011	1444.16	65.667	5.3545	44.723796
0.210	4.0073	17.4611	13.8634	5.7387e-01	0.1285	0.011	1444.17	65.608	5.3493	44.723796
0.197	4.0089	17.4739	13.8734	5.6166e-01	0.1285	0.015	1444.20	65.666	5.3534	44.723797
0.197	4.0105	17.4904	13.8864	5.4945e-01	0.1285	0.015	1444.22	65.616	5.3485	44.723797
0.197	4.0108	17.5053	13.8982	5.4945e-01	0.1285	0.011	1444.24	65.676	5.3528	44.723798
0.175	4.0097	17.5116	13.9033	5.4945e-01	0.1285	0.011	1444.25	65.618	5.3480	44.723798
0.210	4.0081	17.5038	13.8972	5.6166e-01	0.1273	0.015	1444.23	65.608	5.3476	44.723799
0.186	4.0069	17.4865	13.8835	5.7387e-01	0.1285	0.015	1444.20	65.597	5.3476	44.723799
0.197	4.0059	17.4683	13.8692	5.6166e-01	0.1273	0.011	1444.18	65.659	5.3534	44.723800
0.186	4.0055	17.4553	13.8589	5.6166e-01	0.1285	0.011	1444.16	65.603	5.3494	44.723800
0.197	4.0056	17.4513	13.8557	5.6166e-01	0.1285	0.015	1444.15	65.603	5.3495	44.723801
0.186	4.0066	17.4534	13.8573	5.6166e-01	0.1273	0.011	1444.16	65.594	5.3486	44.723801
0.197	4.0065	17.4571	13.8602	5.7387e-01	0.1273	0.011	1444.16	65.595	5.3485	44.723802
0.197	4.0067	17.4615	13.8637	5.6166e-01	0.1285	0.011	1444.17	65.596	5.3484	44.723802
0.186	4.0076	17.4664	13.8675	5.6166e-01	0.1285	0.011	1444.18	65.598	5.3483	44.723803
0.197	4.0088	17.4737	13.8733	5.6166e-01	0.1285	0.011	1444.20	65.601	5.3481	44.723803
0.220	4.0106	17.4849	13.8820	5.6166e-01	0.1285	0.011	1444.22	65.604	5.3477	44.723804
0.197	4.0131	17.4994	13.8934	5.7387e-01	0.1285	0.011	1444.25	65.590	5.3457	44.723804
0.210	4.0148	17.5183	13.9083	5.6166e-01	0.1285	0.011	1444.28	65.585	5.3444	44.723804
0.222	4.0155	17.5359	13.9222	5.6166e-01	0.1273	0.011	1444.30	65.590	5.3441	44.723805
0.209	4.0157	17.5468	13.9308	5.4945e-01	0.1285	0.011	1444.32	65.595	5.3441	44.723805
0.257	4.0163	17.5513	13.9344	5.4945e-01	0.1273	0.011	1444.33	65.602	5.3444	44.723806
0.282	4.0166	17.5530	13.9357	5.4945e-01	0.1285	0.011	1444.33	65.609	5.3448	44.723806
0.306	4.0173	17.5557	13.9378	5.4945e-01	0.1273	0.011	1444.34	65.616	5.3453	44.723807
0.293	4.0180	17.5611	13.9421	5.4945e-01	0.1285	0.011	1444.35	65.615	5.3449	44.723807
0.257	4.0189	17.5681	13.9475	5.4945e-01	0.1273	0.011	1444.36	65.606	5.3437	44.723808
0.257	4.0199	17.5757	13.9536	5.4945e-01	0.1285	0.011	1444.38	65.605	5.3433	44.723808
0.341	4.0216	17.5838	13.9598	5.4945e-01	0.1285	0.011	1444.39	65.615	5.3435	44.723809
0.317	4.0234	17.5947	13.9684	5.4945e-01	0.1285	0.011	1444.42	65.606	5.3422	44.723809
0.375	4.0254	17.6091	13.9797	5.4945e-01	0.1273	0.011	1444.44	65.544	5.3363	44.723810
0.426	4.0271	17.6279	13.9945	5.3724e-01	0.1285	0.011	1444.48	65.546	5.3356	44.723810
0.426	4.0291	17.6494	14.0114	5.3724e-01	0.1273	0.011	1444.51	65.602	5.3392	44.723811
0.413	4.0304	17.6669	14.0252	5.3724e-01	0.1273	0.011	1444.54	65.596	5.3378	44.723811
0.411	4.0319	17.6814	14.0366	5.4945e-01	0.1273	0.011	1444.57	65.599	5.3373	44.723812
0.437	4.0333	17.6968	14.0487	5.4945e-01	0.1273	0.011	1444.59	65.611	5.3376	44.723812
0.473	4.0349	17.7172	14.0648	5.4945e-01	0.1273	0.011	1444.63	65.624	5.3377	44.723813
0.484	4.0358	17.7390	14.0821	5.4945e-01	0.1273	0.011	1444.66	65.619	5.3364	44.723813
0.507	4.0377	17.7583	14.0973	5.4945e-01	0.1273	0.011	1444.69	65.624	5.3358	44.723814
0.557	4.0399	17.7839	14.1174	5.3724e-01	0.1285	0.011	1444.73	65.638	5.3358	44.723814
0.557	4.0411	17.8197	14.1457	5.4945e-01	0.1273	0.011	1444.78	65.635	5.3340	44.723815
0.557	4.0434	17.8528	14.1718	5.4945e-01	0.1273	0.011	1444.84	65.640	5.3330	44.723815
0.579	4.0457	17.8827	14.1954	5.4945e-01	0.1285	0.011	1444.89	65.592	5.3277	44.723816
0.591	4.0466	17.9177	14.2231	5.4945e-01	0.1285	0.011	1444.93	65.645	5.3306	44.723816
0.617	4.0466	17.9492	14.2480	5.4945e-01	0.1285	0.011	1444.98	65.589	5.3249	44.723817
0.628	4.0457	17.9559	14.2534	5.4945e-01	0.1273	0.011	1444.98	65.651	5.3299	44.723817
0.652	4.0460	17.9445	14.2444	5.3724e-01	0.1273	0.011	1444.97	65.588	5.3251	44.723818
0.664	4.0465	17.9383	14.2394	5.3724e-01	0.1285	0.011	1444.96	65.588	5.3253	44.723818
0.686	4.0479	17.9454	14.2449	5.3724e-01	0.1273	0.015	1444.98	65.589	5.3249	44.723818
0.699	4.0492	17.9658	14.2611	5.4945e-01	0.1273	0.011	1445.01	65.581	5.3234	44.723819
0.712	4.0493	17.9885	14.2790	5.4945e-01	0.1285	0.011	1445.04	65.583	5.3227	44.723819
0.748	4.0504	18.0038	14.2911	5.3724e-01	0.1273	0.011	1445.06	65.577	5.3215	44.723820
0.748	4.0510	18.0156	14.3004	5.3724e-01	0.1285	0.011	1445.08	65.642	5.3263	44.723820
0.782	4.0518	18.0283	14.3104	5.4945e-01	0.1285	0.015	1445.10	65.645	5.3260	44.723821
0.795	4.0524	18.0388	14.3187	5.4945e-01	0.1285	0.015	1445.12	65.594	5.3214	44.723821
0.830	4.0529	18.0454	14.3239	5.4945e-01	0.1273	0.011	1445.13	65.589	5.3207	44.723822
0.830	4.0540	18.0541	14.3307	5.4945e-01	0.1285	0.015	1445.15	65.585	5.3198	44.723822
0.866	4.0557	18.0724	14.3452	5.4945e-01	0.1285	0.015	1445.18	65.580	5.3186	44.723823
