%StNo BotDep	DepSM	Potemp090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
08 47	150.912	7.2636	34.8012	27.2231	1.4652e-01	0.0283	0.582	1481.98	64.443	4.3287	7.532388
08 47	150.948	7.2629	34.8022	27.2240	1.4652e-01	0.0295	0.597	1481.98	64.437	4.3284	7.532388
08 47	150.959	7.2625	34.8026	27.2244	1.5873e-01	0.0271	0.615	1481.98	64.432	4.3280	7.532389
08 47	150.985	7.2630	34.8027	27.2244	1.4652e-01	0.0246	0.608	1481.98	64.434	4.3281	7.532389
08 47	151.010	7.2636	34.8020	27.2238	1.5873e-01	0.0271	0.593	1481.99	64.430	4.3278	7.532390
08 47	151.021	7.2640	34.8013	27.2232	1.4652e-01	0.0283	0.575	1481.99	64.425	4.3275	7.532390
08 47	151.033	7.2646	34.8008	27.2226	1.4652e-01	0.0295	0.560	1481.99	64.421	4.3271	7.532391
08 47	151.071	7.2654	34.8001	27.2220	1.5873e-01	0.0381	0.557	1481.99	64.425	4.3274	7.532391
08 47	151.094	7.2654	34.8007	27.2224	1.4652e-01	0.0954	0.549	1481.99	64.485	4.3314	7.532391
08 47	151.095	7.2654	34.8009	27.2226	1.5873e-01	0.1016	0.549	1481.99	64.435	4.3280	7.532392
08 47	151.131	7.2651	34.8014	27.2231	1.5873e-01	0.0808	0.549	1481.99	64.433	4.3279	7.532392
08 47	151.144	7.2649	34.8018	27.2234	1.5873e-01	0.0637	0.549	1481.99	64.431	4.3277	7.532393
08 47	151.167	7.2657	34.8016	27.2231	1.5873e-01	0.0515	0.549	1482.00	64.437	4.3281	7.532393
08 47	151.192	7.2667	34.8003	27.2220	1.4652e-01	0.0466	0.553	1482.00	64.436	4.3279	7.532394
08 47	151.203	7.2652	34.8008	27.2226	1.5873e-01	0.0417	0.553	1481.99	64.435	4.3280	7.532394
08 47	151.241	7.2634	34.8014	27.2233	1.4652e-01	0.0393	0.553	1481.99	64.435	4.3282	7.532395
08 47	151.241	7.2623	34.8021	27.2240	1.5873e-01	0.0356	0.549	1481.98	64.435	4.3282	7.532395
08 47	151.266	7.2621	34.8023	27.2242	1.4652e-01	0.0320	0.549	1481.98	64.372	4.3240	7.532396
08 47	151.290	7.2623	34.8025	27.2243	1.4652e-01	0.0283	0.549	1481.99	64.365	4.3235	7.532396
08 47	151.315	7.2623	34.8024	27.2242	1.5873e-01	0.0283	0.549	1481.99	64.359	4.3231	7.532397
08 47	151.339	7.2622	34.8025	27.2244	1.4652e-01	0.0295	0.546	1481.99	64.353	4.3228	7.532397
08 47	151.349	7.2622	34.8030	27.2247	1.4652e-01	0.0271	0.542	1481.99	64.348	4.3224	7.532398
08 47	151.375	7.2626	34.8029	27.2246	1.5873e-01	0.0283	0.542	1481.99	64.344	4.3221	7.532398
08 47	151.389	7.2630	34.8024	27.2241	1.4652e-01	0.0271	0.538	1481.99	64.348	4.3223	7.532399
08 47	151.413	7.2628	34.8025	27.2243	1.5873e-01	0.0271	0.538	1481.99	64.345	4.3222	7.532399
08 47	151.425	7.2627	34.8025	27.2242	1.4652e-01	0.0271	0.542	1481.99	64.343	4.3220	7.532400
08 47	151.461	7.2626	34.8022	27.2240	1.4652e-01	0.0246	0.538	1481.99	64.342	4.3220	7.532400
08 47	151.461	7.2626	34.8020	27.2239	1.5873e-01	0.0234	0.538	1481.99	64.341	4.3219	7.532401
08 47	151.508	7.2626	34.8016	27.2236	1.5873e-01	0.0222	0.553	1481.99	64.341	4.3219	7.532401
08 47	151.510	7.2626	34.8010	27.2231	1.4652e-01	0.0222	0.560	1481.99	64.341	4.3220	7.532402
08 47	151.523	7.2628	34.8002	27.2224	1.4652e-01	0.0246	0.557	1481.99	64.342	4.3220	7.532402
08 47	151.548	7.2625	34.8005	27.2227	1.5873e-01	0.0234	0.549	1481.99	64.344	4.3222	7.532403
08 47	151.570	7.2622	34.8013	27.2234	1.4652e-01	0.0234	0.546	1481.99	64.347	4.3224	7.532403
08 47	151.584	7.2622	34.8019	27.2238	1.4652e-01	0.0246	0.538	1481.99	64.350	4.3225	7.532404
08 47	151.608	7.2614	34.8025	27.2244	1.4652e-01	0.0271	0.538	1481.99	64.353	4.3229	7.532404
08 47	151.620	7.2607	34.8032	27.2251	1.4652e-01	0.0271	0.549	1481.99	64.358	4.3232	7.532405
08 47	151.643	7.2610	34.8026	27.2245	1.4652e-01	0.0246	0.560	1481.99	64.363	4.3235	7.532405
08 47	151.669	7.2601	34.8028	27.2249	1.5873e-01	0.0271	0.571	1481.98	64.297	4.3192	7.532405
08 47	151.669	7.2598	34.8029	27.2250	1.4652e-01	0.0271	0.568	1481.98	64.359	4.3234	7.532406
08 47	151.705	7.2596	34.8027	27.2248	1.4652e-01	0.0271	0.564	1481.98	64.358	4.3233	7.532406
08 47	151.718	7.2593	34.8028	27.2250	1.5873e-01	0.0246	0.564	1481.98	64.357	4.3233	7.532407
08 47	151.729	7.2588	34.8034	27.2255	1.5873e-01	0.0222	0.568	1481.98	64.357	4.3233	7.532407
08 47	151.767	7.2593	34.8036	27.2256	1.4652e-01	0.0234	0.571	1481.98	64.356	4.3232	7.532408
08 47	151.767	7.2600	34.8036	27.2255	1.5873e-01	0.0210	0.571	1481.99	64.356	4.3232	7.532408
08 47	151.792	7.2602	34.8034	27.2253	1.4652e-01	0.0210	0.571	1481.99	64.365	4.3237	7.532409
08 47	151.803	7.2601	34.8028	27.2249	1.4652e-01	0.0210	0.564	1481.99	64.366	4.3238	7.532409
08 47	151.839	7.2601	34.8018	27.2241	1.5873e-01	0.0222	0.557	1481.99	64.376	4.3245	7.532410
08 47	151.852	7.2586	34.8025	27.2249	1.5873e-01	0.0210	0.549	1481.98	64.378	4.3248	7.532410
08 47	151.864	7.2572	34.8031	27.2255	1.4652e-01	0.0197	0.542	1481.98	64.380	4.3251	7.532411
08 47	151.877	7.2556	34.8041	27.2266	1.4652e-01	0.0197	0.542	1481.97	64.383	4.3254	7.532411
08 47	151.902	7.2551	34.8045	27.2269	1.4652e-01	0.0234	0.538	1481.97	64.386	4.3256	7.532412
08 47	151.926	7.2552	34.8044	27.2268	1.4652e-01	0.0283	0.535	1481.97	64.390	4.3259	7.532412
08 47	151.938	7.2556	34.8045	27.2269	1.4652e-01	0.0259	0.535	1481.97	64.393	4.3261	7.532413
08 47	151.962	7.2555	34.8044	27.2268	1.5873e-01	0.0271	0.535	1481.97	64.397	4.3263	7.532413
08 47	151.974	7.2553	34.8044	27.2268	1.4652e-01	0.0283	0.535	1481.97	64.402	4.3267	7.532414
08 47	151.998	7.2552	34.8043	27.2267	1.4652e-01	0.0283	0.538	1481.97	64.407	4.3270	7.532414
08 47	152.011	7.2548	34.8044	27.2269	1.5873e-01	0.0271	0.538	1481.97	64.412	4.3274	7.532415
08 47	152.010	7.2540	34.8046	27.2272	1.5873e-01	0.0234	0.538	1481.97	64.425	4.3283	7.532415
08 47	152.061	7.2535	34.8051	27.2276	1.4652e-01	0.0234	0.538	1481.97	64.431	4.3288	7.532416
08 47	152.085	7.2533	34.8051	27.2277	1.4652e-01	0.0234	0.531	1481.97	64.437	4.3292	7.532416
08 47	152.085	7.2530	34.8054	27.2279	1.4652e-01	0.0246	0.531	1481.97	64.444	4.3297	7.532417
08 47	152.108	7.2535	34.8048	27.2274	1.4652e-01	0.0283	0.535	1481.97	64.451	4.3301	7.532417
08 47	152.108	7.2538	34.8048	27.2273	1.4652e-01	0.0271	0.549	1481.97	64.458	4.3306	7.532418
08 47	152.146	7.2536	34.8045	27.2271	1.5873e-01	0.0271	0.564	1481.97	64.466	4.3311	7.532418
08 47	152.157	7.2536	34.8044	27.2270	1.4652e-01	0.0271	0.568	1481.97	64.474	4.3316	7.532418
08 47	152.170	7.2531	34.8045	27.2272	1.5873e-01	0.0246	0.571	1481.97	64.482	4.3322	7.532419
08 47	152.195	7.2526	34.8045	27.2272	1.4652e-01	0.0271	0.575	1481.97	64.482	4.3323	7.532419
08 47	152.220	7.2522	34.8040	27.2269	1.5873e-01	0.0271	0.579	1481.96	64.483	4.3324	7.532420
08 47	152.242	7.2503	34.8052	27.2281	1.5873e-01	0.0271	0.579	1481.96	64.484	4.3326	7.532420
08 47	152.242	7.2500	34.8052	27.2282	1.4652e-01	0.0271	0.575	1481.96	64.484	4.3327	7.532421
08 47	152.267	7.2496	34.8058	27.2287	1.4652e-01	0.0259	0.571	1481.96	64.484	4.3327	7.532421
08 47	152.280	7.2493	34.8059	27.2289	1.4652e-01	0.0246	0.568	1481.96	64.485	4.3328	7.532422
08 47	152.316	7.2496	34.8060	27.2288	1.4652e-01	0.0246	0.564	1481.96	64.486	4.3328	7.532422
08 47	152.316	7.2498	34.8060	27.2288	1.5873e-01	0.0259	0.571	1481.96	64.486	4.3328	7.532423
08 47	152.352	7.2506	34.8055	27.2284	1.4652e-01	0.0259	0.582	1481.96	64.486	4.3328	7.532423
08 47	152.365	7.2514	34.8044	27.2274	1.5873e-01	0.0259	0.579	1481.96	64.487	4.3327	7.532424
08 47	152.390	7.2517	34.8043	27.2273	1.4652e-01	0.0259	0.571	1481.97	64.487	4.3328	7.532424
08 47	152.390	7.2517	34.8047	27.2275	1.4652e-01	0.0234	0.564	1481.97	64.488	4.3328	7.532425
08 47	152.426	7.2520	34.8041	27.2271	1.4652e-01	0.0246	0.560	1481.97	64.488	4.3328	7.532425
08 47	152.439	7.2517	34.8040	27.2270	1.4652e-01	0.0246	0.557	1481.97	64.489	4.3329	7.532426
08 47	152.464	7.2514	34.8044	27.2273	1.5873e-01	0.0246	0.553	1481.97	64.489	4.3329	7.532426
08 47	152.475	7.2512	34.8043	27.2273	1.5873e-01	0.0246	0.549	1481.97	64.490	4.3330	7.532427
08 47	152.513	7.2507	34.8050	27.2279	1.5873e-01	0.0246	0.549	1481.97	64.490	4.3330	7.532427
08 47	152.513	7.2505	34.8050	27.2279	1.5873e-01	0.0271	0.549	1481.96	64.428	4.3288	7.532428
08 47	152.536	7.2505	34.8054	27.2282	1.4652e-01	0.0295	0.546	1481.97	64.484	4.3326	7.532428
08 47	152.560	7.2507	34.8051	27.2280	1.4652e-01	0.0295	0.542	1481.97	64.485	4.3326	7.532429
08 47	152.585	7.2509	34.8048	27.2277	1.5873e-01	0.0307	0.538	1481.97	64.477	4.3322	7.532429
08 47	152.598	7.2509	34.8048	27.2277	1.5873e-01	0.0295	0.542	1481.97	64.478	4.3322	7.532430
08 47	152.623	7.2505	34.8051	27.2280	1.4652e-01	0.0283	0.549	1481.97	64.415	4.3280	7.532430
08 47	152.634	7.2505	34.8050	27.2279	1.4652e-01	0.0246	0.553	1481.97	64.408	4.3275	7.532431
08 47	152.659	7.2504	34.8047	27.2277	1.5873e-01	0.0259	0.564	1481.97	64.402	4.3271	7.532431
08 47	152.683	7.2497	34.8047	27.2278	1.4652e-01	0.0271	0.571	1481.96	64.396	4.3268	7.532432
08 47	152.695	7.2488	34.8050	27.2282	1.4652e-01	0.0271	0.568	1481.96	64.390	4.3265	7.532432
08 47	152.733	7.2476	34.8054	27.2287	1.4652e-01	0.0271	0.557	1481.96	64.384	4.3262	7.532432
08 47	152.733	7.2475	34.8053	27.2286	1.4652e-01	0.0283	0.546	1481.96	64.379	4.3258	7.532433
08 47	152.757	7.2470	34.8052	27.2286	1.4652e-01	0.0283	0.535	1481.96	64.374	4.3256	7.532433
08 47	152.782	7.2469	34.8048	27.2283	1.5873e-01	0.0295	0.535	1481.95	64.369	4.3253	7.532434
08 47	152.793	7.2462	34.8047	27.2283	1.4652e-01	0.0307	0.538	1481.95	64.365	4.3250	7.532434
08 47	152.829	7.2459	34.8038	27.2276	1.5873e-01	0.0307	0.542	1481.95	64.361	4.3248	7.532435
08 47	152.829	7.2451	34.8034	27.2275	1.5873e-01	0.0307	0.542	1481.95	64.357	4.3247	7.532435
08 47	152.867	7.2436	34.8042	27.2283	1.4652e-01	0.0283	0.557	1481.94	64.354	4.3246	7.532436
08 47	152.878	7.2413	34.8053	27.2295	1.4652e-01	0.0295	0.575	1481.94	64.351	4.3246	7.532436
08 47	152.892	7.2393	34.8060	27.2303	1.4652e-01	0.0283	0.571	1481.93	64.348	4.3246	7.532437
08 47	152.928	7.2387	34.8058	27.2302	1.5873e-01	0.0259	0.560	1481.93	64.283	4.3203	7.532437
08 47	152.952	7.2381	34.8060	27.2305	1.4652e-01	0.0234	0.549	1481.93	64.337	4.3239	7.532438
08 47	152.964	7.2378	34.8065	27.2310	1.4652e-01	0.0246	0.546	1481.93	64.272	4.3196	7.532438
08 47	152.988	7.2376	34.8065	27.2310	1.4652e-01	0.0271	0.542	1481.92	64.327	4.3233	7.532439
08 47	153.001	7.2373	34.8062	27.2307	1.4652e-01	0.0271	0.538	1481.92	64.263	4.3191	7.532439
08 47	153.026	7.2365	34.8076	27.2320	1.4652e-01	0.0271	0.538	1481.92	64.256	4.3186	7.532440
08 47	153.062	7.2366	34.8085	27.2327	1.5873e-01	0.0271	0.538	1481.92	64.249	4.3181	7.532440
08 47	153.062	7.2374	34.8081	27.2322	1.5873e-01	0.0246	0.542	1481.93	64.242	4.3176	7.532441
08 47	153.087	7.2374	34.8084	27.2325	1.4652e-01	0.0246	0.546	1481.93	64.237	4.3172	7.532441
08 47	153.111	7.2374	34.8089	27.2328	1.5873e-01	0.0246	0.549	1481.93	64.232	4.3169	7.532442
08 47	153.136	7.2384	34.8077	27.2318	1.5873e-01	0.0259	0.546	1481.93	64.227	4.3165	7.532442
08 47	153.160	7.2382	34.8078	27.2319	1.4652e-01	0.0271	0.546	1481.93	64.224	4.3163	7.532443
08 47	153.172	7.2376	34.8081	27.2322	1.4652e-01	0.0246	0.549	1481.93	64.221	4.3161	7.532443
08 47	153.196	7.2372	34.8086	27.2327	1.5873e-01	0.0271	0.564	1481.93	64.218	4.3160	7.532444
08 47	153.221	7.2372	34.8090	27.2329	1.5873e-01	0.0283	0.575	1481.93	64.217	4.3158	7.532444
08 47	153.232	7.2371	34.8089	27.2329	1.5873e-01	0.0283	0.590	1481.93	64.215	4.3158	7.532445
08 47	153.270	7.2374	34.8083	27.2324	1.4652e-01	0.0295	0.608	1481.93	64.152	4.3115	7.532445
08 47	153.282	7.2371	34.8087	27.2328	1.4652e-01	0.0307	0.601	1481.93	64.145	4.3110	7.532446
08 47	153.306	7.2372	34.8082	27.2323	1.5873e-01	0.0307	0.586	1481.93	64.138	4.3106	7.532446
08 47	153.331	7.2371	34.8084	27.2325	1.4652e-01	0.0295	0.575	1481.93	64.133	4.3103	7.532446
08 47	153.331	7.2374	34.8079	27.2321	1.5873e-01	0.0283	0.571	1481.93	64.128	4.3099	7.532447
08 47	153.367	7.2375	34.8079	27.2321	1.4652e-01	0.0271	0.568	1481.93	64.125	4.3097	7.532447
08 47	153.380	7.2377	34.8080	27.2321	1.4652e-01	0.0295	0.571	1481.93	64.123	4.3095	7.532448
08 47	153.405	7.2377	34.8084	27.2324	1.4652e-01	0.0295	0.582	1481.93	64.121	4.3094	7.532448
08 47	153.429	7.2385	34.8083	27.2322	1.4652e-01	0.0320	0.586	1481.94	64.121	4.3093	7.532449
08 47	153.454	7.2387	34.8076	27.2317	1.4652e-01	0.0295	0.597	1481.94	64.121	4.3093	7.532449
08 47	153.454	7.2391	34.8070	27.2312	1.4652e-01	0.0295	0.604	1481.94	64.123	4.3094	7.532450
08 47	153.490	7.2393	34.8065	27.2307	1.4652e-01	0.0271	0.601	1481.94	64.062	4.3053	7.532450
08 47	153.501	7.2385	34.8065	27.2308	1.4652e-01	0.0259	0.586	1481.94	64.058	4.3051	7.532451
08 47	153.526	7.2374	34.8063	27.2309	1.4652e-01	0.0283	0.571	1481.93	64.110	4.3088	7.532451
08 47	153.539	7.2371	34.8062	27.2308	1.4652e-01	0.0295	0.557	1481.93	64.053	4.3049	7.532452
08 47	153.564	7.2364	34.8064	27.2311	1.5873e-01	0.0295	0.549	1481.93	64.115	4.3092	7.532452
08 47	153.588	7.2359	34.8065	27.2312	1.4652e-01	0.0283	0.549	1481.93	64.060	4.3055	7.532453
08 47	153.600	7.2345	34.8079	27.2325	1.4652e-01	0.0246	0.553	1481.92	64.062	4.3057	7.532453
08 47	153.624	7.2339	34.8081	27.2327	1.4652e-01	0.0246	0.557	1481.92	64.056	4.3054	7.532454
08 47	153.649	7.2326	34.8090	27.2337	1.4652e-01	0.0234	0.560	1481.92	64.052	4.3053	7.532454
08 47	153.660	7.2318	34.8103	27.2348	1.5873e-01	0.0259	0.557	1481.92	64.049	4.3051	7.532455
08 47	153.698	7.2322	34.8106	27.2349	1.5873e-01	0.0246	0.553	1481.92	64.047	4.3049	7.532455
08 47	153.698	7.2326	34.8103	27.2347	1.5873e-01	0.0271	0.557	1481.92	64.045	4.3047	7.532456
08 47	153.734	7.2332	34.8097	27.2341	1.5873e-01	0.0271	0.560	1481.92	64.045	4.3047	7.532456
08 47	153.734	7.2335	34.8086	27.2332	1.5873e-01	0.0283	0.560	1481.92	63.982	4.3004	7.532457
08 47	153.759	7.2329	34.8090	27.2336	1.4652e-01	0.0295	0.553	1481.92	63.976	4.3001	7.532457
08 47	153.783	7.2319	34.8091	27.2338	1.4652e-01	0.0271	0.557	1481.92	64.034	4.3041	7.532458
08 47	153.795	7.2308	34.8095	27.2342	1.4652e-01	0.0259	0.560	1481.92	63.975	4.3002	7.532458
08 47	153.819	7.2294	34.8100	27.2349	1.5873e-01	0.0271	0.560	1481.91	63.973	4.3002	7.532459
08 47	153.844	7.2281	34.8100	27.2350	1.5873e-01	0.0295	0.564	1481.91	63.972	4.3003	7.532459
08 47	153.857	7.2268	34.8103	27.2355	1.4652e-01	0.0307	0.560	1481.90	63.972	4.3004	7.532459
08 47	153.869	7.2257	34.8107	27.2360	1.5873e-01	0.0295	0.557	1481.90	63.974	4.3006	7.532460
08 47	153.893	7.2246	34.8107	27.2361	1.5873e-01	0.0283	0.553	1481.90	63.977	4.3009	7.532460
08 47	153.918	7.2235	34.8114	27.2368	1.4652e-01	0.0295	0.549	1481.89	63.973	4.3007	7.532461
08 47	153.929	7.2225	34.8128	27.2381	1.5873e-01	0.0283	0.553	1481.89	63.978	4.3011	7.532461
08 47	153.954	7.2228	34.8127	27.2379	1.5873e-01	0.0283	0.557	1481.89	63.976	4.3010	7.532462
08 47	153.967	7.2233	34.8123	27.2375	1.4652e-01	0.0283	0.557	1481.89	63.983	4.3014	7.532462
08 47	153.991	7.2236	34.8121	27.2374	1.5873e-01	0.0283	0.549	1481.90	63.984	4.3014	7.532463
08 47	154.003	7.2238	34.8123	27.2375	1.5873e-01	0.0283	0.549	1481.90	63.985	4.3015	7.532463
08 47	154.028	7.2249	34.8115	27.2367	1.5873e-01	0.0271	0.549	1481.90	63.987	4.3016	7.532464
08 47	154.052	7.2253	34.8115	27.2366	1.5873e-01	0.0283	0.546	1481.90	63.991	4.3018	7.532464
08 47	154.064	7.2253	34.8112	27.2364	1.5873e-01	0.0295	0.546	1481.90	63.995	4.3021	7.532465
08 47	154.088	7.2258	34.8111	27.2363	1.5873e-01	0.0295	0.546	1481.90	64.000	4.3024	7.532465
08 47	154.088	7.2258	34.8111	27.2363	1.5873e-01	0.0271	0.557	1481.90	64.007	4.3028	7.532466
08 47	154.124	7.2255	34.8107	27.2360	1.5873e-01	0.0283	0.557	1481.90	64.014	4.3033	7.532466
08 47	154.137	7.2250	34.8111	27.2364	1.4652e-01	0.0295	0.560	1481.90	64.022	4.3039	7.532467
08 47	154.162	7.2244	34.8115	27.2367	1.4652e-01	0.0295	0.564	1481.90	64.032	4.3046	7.532467
08 47	154.175	7.2238	34.8112	27.2366	1.4652e-01	0.0271	0.571	1481.90	64.042	4.3054	7.532468
08 47	154.200	7.2235	34.8115	27.2369	1.4652e-01	0.0295	0.571	1481.90	64.053	4.3061	7.532468
08 47	154.211	7.2228	34.8123	27.2376	1.5873e-01	0.0320	0.568	1481.90	63.994	4.3022	7.532469
08 47	154.236	7.2231	34.8117	27.2371	1.4652e-01	0.0307	0.564	1481.90	63.991	4.3020	7.532469
08 47	154.259	7.2229	34.8117	27.2371	1.5873e-01	0.0283	0.560	1481.90	63.989	4.3019	7.532470
08 47	154.272	7.2228	34.8121	27.2375	1.5873e-01	0.0283	0.564	1481.90	63.989	4.3018	7.532470
08 47	154.296	7.2232	34.8115	27.2369	1.5873e-01	0.0271	0.571	1481.90	64.052	4.3061	7.532471
08 47	154.309	7.2226	34.8121	27.2374	1.5873e-01	0.0295	0.582	1481.90	64.060	4.3067	7.532471
08 47	154.334	7.2220	34.8121	27.2376	1.4652e-01	0.0332	0.582	1481.89	64.007	4.3031	7.532472
08 47	154.357	7.2212	34.8125	27.2380	1.5873e-01	0.0307	0.586	1481.89	64.009	4.3034	7.532472
08 47	154.357	7.2212	34.8124	27.2379	1.4652e-01	0.0295	0.582	1481.89	64.012	4.3036	7.532473
08 47	154.393	7.2204	34.8132	27.2386	1.4652e-01	0.0295	0.568	1481.89	64.017	4.3040	7.532473
08 47	154.419	7.2202	34.8130	27.2386	1.4652e-01	0.0307	0.560	1481.89	64.086	4.3086	7.532473
08 47	154.419	7.2197	34.8134	27.2389	1.4652e-01	0.0320	0.560	1481.89	64.091	4.3090	7.532474
08 47	154.444	7.2199	34.8128	27.2384	1.5873e-01	0.0307	0.560	1481.89	64.034	4.3052	7.532474
08 47	154.469	7.2196	34.8132	27.2387	1.5873e-01	0.0283	0.564	1481.89	64.104	4.3099	7.532475
08 47	154.480	7.2197	34.8128	27.2384	1.5873e-01	0.0307	0.579	1481.89	64.048	4.3061	7.532475
08 47	154.503	7.2196	34.8131	27.2387	1.4652e-01	0.0295	0.626	1481.89	64.056	4.3067	7.532476
08 47	154.516	7.2200	34.8128	27.2384	1.4652e-01	0.0283	0.681	1481.89	64.058	4.3067	7.532476
08 47	154.529	7.2197	34.8133	27.2388	1.5873e-01	0.0283	0.681	1481.89	64.059	4.3069	7.532477
08 47	154.554	7.2202	34.8127	27.2383	1.5873e-01	0.0283	0.641	1481.89	64.062	4.3070	7.532477
08 47	154.578	7.2199	34.8126	27.2382	1.5873e-01	0.0271	0.608	1481.89	64.128	4.3115	7.532478
08 47	154.590	7.2189	34.8127	27.2384	1.4652e-01	0.0283	0.590	1481.89	64.139	4.3123	7.532478
08 47	154.601	7.2181	34.8130	27.2388	1.4652e-01	0.0271	0.579	1481.89	64.088	4.3089	7.532479
08 47	154.628	7.2175	34.8135	27.2393	1.4652e-01	0.0283	0.571	1481.88	64.092	4.3093	7.532479
08 47	154.639	7.2171	34.8144	27.2400	1.4652e-01	0.0307	0.568	1481.88	64.097	4.3096	7.532480
08 47	154.675	7.2171	34.8137	27.2395	1.4652e-01	0.0320	0.564	1481.88	64.095	4.3095	7.532480
08 47	154.675	7.2171	34.8140	27.2397	1.4652e-01	0.0320	0.560	1481.88	64.092	4.3093	7.532481
08 47	154.687	7.2168	34.8142	27.2400	1.4652e-01	0.0320	0.560	1481.88	64.099	4.3098	7.532481
08 47	154.713	7.2168	34.8138	27.2396	1.5873e-01	0.0320	0.564	1481.88	64.161	4.3140	7.532482
08 47	154.724	7.2165	34.8143	27.2401	1.4652e-01	0.0320	0.564	1481.88	64.104	4.3102	7.532482
08 47	154.749	7.2164	34.8143	27.2401	1.4652e-01	0.0332	0.568	1481.88	64.103	4.3101	7.532483
08 47	154.762	7.2157	34.8149	27.2407	1.4652e-01	0.0307	0.564	1481.88	64.103	4.3101	7.532483
08 47	154.785	7.2156	34.8147	27.2405	1.4652e-01	0.0295	0.560	1481.88	64.103	4.3102	7.532484
08 47	154.798	7.2157	34.8145	27.2403	1.4652e-01	0.0307	0.564	1481.88	64.103	4.3102	7.532484
08 47	154.823	7.2160	34.8142	27.2401	1.4652e-01	0.0295	0.564	1481.88	64.103	4.3102	7.532485
08 47	154.834	7.2159	34.8146	27.2404	1.4652e-01	0.0283	0.568	1481.88	64.167	4.3145	7.532485
08 47	154.847	7.2157	34.8149	27.2406	1.4652e-01	0.0295	0.568	1481.88	64.113	4.3108	7.532486
08 47	154.870	7.2157	34.8153	27.2410	1.4652e-01	0.0283	0.575	1481.88	64.114	4.3109	7.532486
08 47	154.896	7.2173	34.8141	27.2398	1.5873e-01	0.0271	0.579	1481.89	64.115	4.3108	7.532486
08 47	154.896	7.2178	34.8143	27.2399	1.5873e-01	0.0259	0.575	1481.89	64.117	4.3109	7.532487
08 47	154.932	7.2181	34.8139	27.2395	1.5873e-01	0.0271	0.568	1481.89	64.119	4.3110	7.532487
08 47	154.932	7.2181	34.8141	27.2397	1.4652e-01	0.0234	0.564	1481.89	64.121	4.3112	7.532488
08 47	154.955	7.2180	34.8136	27.2393	1.4652e-01	0.0246	0.568	1481.89	64.124	4.3114	7.532488
08 47	154.982	7.2176	34.8131	27.2389	1.5873e-01	0.0259	0.575	1481.89	64.127	4.3116	7.532489
08 47	154.993	7.2165	34.8113	27.2377	1.5873e-01	0.0283	0.575	1481.88	64.194	4.3163	7.532489
08 47	155.018	7.2119	34.8132	27.2399	1.5873e-01	0.0295	0.571	1481.87	64.205	4.3175	7.532490
08 47	155.018	7.2073	34.8157	27.2425	1.4652e-01	0.0283	0.575	1481.85	64.217	4.3186	7.532490
08 47	155.054	7.2048	34.8174	27.2442	1.4652e-01	0.0307	0.571	1481.85	64.228	4.3196	7.532491
08 47	155.067	7.2045	34.8184	27.2450	1.4652e-01	0.0307	0.568	1481.85	64.240	4.3203	7.532491
08 47	155.091	7.2047	34.8198	27.2461	1.4652e-01	0.0307	0.564	1481.85	64.188	4.3168	7.532492
08 47	155.091	7.2056	34.8193	27.2455	1.5873e-01	0.0283	0.560	1481.85	64.183	4.3164	7.532492
08 47	155.128	7.2071	34.8186	27.2448	1.4652e-01	0.0271	0.560	1481.86	64.179	4.3160	7.532493
08 47	155.141	7.2085	34.8176	27.2438	1.5873e-01	0.0259	0.564	1481.86	64.174	4.3156	7.532493
08 47	155.152	7.2090	34.8173	27.2434	1.4652e-01	0.0259	0.568	1481.86	64.170	4.3152	7.532494
08 47	155.177	7.2084	34.8179	27.2441	1.4652e-01	0.0246	0.564	1481.86	64.173	4.3155	7.532494
08 47	155.200	7.2078	34.8184	27.2445	1.5873e-01	0.0246	0.564	1481.86	64.178	4.3158	7.532495
08 47	155.214	7.2082	34.8180	27.2442	1.4652e-01	0.0259	0.571	1481.86	64.174	4.3156	7.532495
08 47	155.226	7.2082	34.8185	27.2445	1.4652e-01	0.0271	0.579	1481.86	64.170	4.3153	7.532496
08 47	155.262	7.2088	34.8178	27.2439	1.4652e-01	0.0271	0.582	1481.87	64.166	4.3150	7.532496
08 47	155.262	7.2088	34.8179	27.2440	1.4652e-01	0.0271	0.586	1481.87	64.162	4.3147	7.532497
08 47	155.287	7.2095	34.8168	27.2430	1.4652e-01	0.0271	0.579	1481.87	64.167	4.3150	7.532497
08 47	155.311	7.2095	34.8172	27.2433	1.4652e-01	0.0283	0.579	1481.87	64.172	4.3153	7.532498
08 47	155.324	7.2093	34.8167	27.2430	1.5873e-01	0.0283	0.579	1481.87	64.168	4.3151	7.532498
08 47	155.347	7.2090	34.8176	27.2437	1.4652e-01	0.0295	0.571	1481.87	64.174	4.3155	7.532499
08 47	155.373	7.2090	34.8173	27.2435	1.4652e-01	0.0307	0.560	1481.87	64.171	4.3153	7.532499
08 47	155.385	7.2088	34.8178	27.2439	1.4652e-01	0.0295	0.560	1481.87	64.168	4.3151	7.532500
08 47	155.410	7.2091	34.8179	27.2440	1.4652e-01	0.0295	0.560	1481.87	64.165	4.3149	7.532500
08 47	155.432	7.2093	34.8176	27.2436	1.4652e-01	0.0283	0.557	1481.87	64.163	4.3147	7.532500
