%StNo BotDep	DepSM	Potemp090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
08 47	90.246	8.9655	33.4185	25.8837	1.5873e-01	0.0832	0.564	1485.66	73.759	4.8123	7.348899
08 47	90.274	8.9655	33.4186	25.8838	1.5873e-01	0.0832	0.571	1485.66	73.761	4.8124	7.348899
08 47	90.282	8.9655	33.4183	25.8836	1.5873e-01	0.0857	0.571	1485.66	73.764	4.8126	7.348899
08 47	90.307	8.9657	33.4180	25.8833	1.5873e-01	0.0857	0.564	1485.66	73.828	4.8168	7.348900
08 47	90.342	8.9654	33.4182	25.8835	1.5873e-01	0.0857	0.553	1485.66	73.777	4.8134	7.348900
08 47	90.367	8.9655	33.4174	25.8828	1.5873e-01	0.0869	0.542	1485.66	73.780	4.8137	7.348901
08 47	90.370	8.9654	33.4174	25.8829	1.5873e-01	0.0869	0.542	1485.66	73.783	4.8139	7.348901
08 47	90.404	8.9653	33.4181	25.8835	1.5873e-01	0.0881	0.553	1485.66	73.787	4.8141	7.348902
08 47	90.416	8.9655	33.4179	25.8833	1.5873e-01	0.0857	0.560	1485.66	73.783	4.8139	7.348902
08 47	90.452	8.9654	33.4176	25.8830	1.5873e-01	0.0857	0.560	1485.66	73.788	4.8142	7.348903
08 47	90.476	8.9656	33.4183	25.8835	1.5873e-01	0.0857	0.557	1485.67	73.792	4.8144	7.348903
08 47	90.479	8.9661	33.4194	25.8844	1.5873e-01	0.0845	0.549	1485.67	73.796	4.8146	7.348904
08 47	90.512	8.9667	33.4195	25.8843	1.5873e-01	0.0857	0.546	1485.67	73.801	4.8149	7.348904
08 47	90.536	8.9665	33.4206	25.8852	1.5873e-01	0.0857	0.542	1485.67	73.799	4.8147	7.348905
08 47	90.549	8.9672	33.4207	25.8852	1.5873e-01	0.0881	0.542	1485.68	73.804	4.8150	7.348905
08 47	90.572	8.9672	33.4215	25.8858	1.5873e-01	0.0869	0.542	1485.68	73.741	4.8108	7.348906
08 47	90.613	8.9675	33.4214	25.8857	1.5873e-01	0.0893	0.546	1485.68	73.801	4.8147	7.348906
08 47	90.621	8.9677	33.4210	25.8854	1.5873e-01	0.0918	0.553	1485.68	73.800	4.8146	7.348907
08 47	90.621	8.9677	33.4202	25.8847	1.5873e-01	0.0930	0.557	1485.68	73.798	4.8146	7.348907
08 47	90.657	8.9677	33.4192	25.8839	1.5873e-01	0.0906	0.553	1485.68	73.805	4.8150	7.348908
08 47	90.682	8.9672	33.4191	25.8840	1.5873e-01	0.0881	0.560	1485.68	73.742	4.8110	7.348908
08 47	90.698	8.9666	33.4186	25.8836	1.5873e-01	0.0857	0.568	1485.67	73.741	4.8110	7.348909
08 47	90.730	8.9664	33.4186	25.8837	1.5873e-01	0.0881	0.575	1485.67	73.742	4.8110	7.348909
08 47	90.742	8.9662	33.4187	25.8838	1.5873e-01	0.0869	0.568	1485.67	73.735	4.8106	7.348910
08 47	90.766	8.9659	33.4188	25.8839	1.5873e-01	0.0857	0.553	1485.67	73.729	4.8103	7.348910
08 47	90.791	8.9656	33.4190	25.8841	1.5873e-01	0.0845	0.546	1485.67	73.723	4.8099	7.348911
08 47	90.802	8.9657	33.4193	25.8843	1.5873e-01	0.0869	0.542	1485.67	73.717	4.8095	7.348911
08 47	90.843	8.9659	33.4191	25.8842	1.5873e-01	0.0893	0.542	1485.67	73.712	4.8092	7.348912
08 47	90.840	8.9664	33.4187	25.8837	1.5873e-01	0.0893	0.542	1485.68	73.707	4.8088	7.348912
08 47	90.876	8.9665	33.4193	25.8842	1.5873e-01	0.0881	0.542	1485.68	73.710	4.8089	7.348913
08 47	90.887	8.9669	33.4197	25.8845	1.5873e-01	0.0893	0.549	1485.68	73.705	4.8086	7.348913
08 47	90.911	8.9671	33.4202	25.8848	1.5873e-01	0.0869	0.546	1485.68	73.702	4.8083	7.348913
08 47	90.936	8.9676	33.4213	25.8856	1.5873e-01	0.0893	0.546	1485.68	73.698	4.8080	7.348914
08 47	90.952	8.9683	33.4226	25.8865	1.5873e-01	0.0906	0.542	1485.69	73.695	4.8076	7.348914
08 47	90.960	8.9686	33.4219	25.8859	1.5873e-01	0.0906	0.546	1485.69	73.691	4.8074	7.348915
08 47	90.996	8.9688	33.4210	25.8852	1.5873e-01	0.0930	0.549	1485.69	73.689	4.8073	7.348915
08 47	91.009	8.9686	33.4209	25.8851	1.5873e-01	0.0930	0.560	1485.69	73.686	4.8071	7.348916
08 47	91.021	8.9686	33.4201	25.8845	1.5873e-01	0.0906	0.571	1485.69	73.622	4.8030	7.348916
08 47	91.045	8.9684	33.4195	25.8841	1.5873e-01	0.0893	0.568	1485.69	73.614	4.8025	7.348917
08 47	91.073	8.9680	33.4198	25.8843	1.5873e-01	0.0869	0.560	1485.69	73.668	4.8060	7.348917
08 47	91.081	8.9677	33.4198	25.8844	1.5873e-01	0.0881	0.553	1485.69	73.605	4.8020	7.348918
08 47	91.117	8.9676	33.4192	25.8839	1.5873e-01	0.0930	0.542	1485.69	73.598	4.8015	7.348918
08 47	91.130	8.9673	33.4193	25.8841	1.5873e-01	0.0906	0.542	1485.68	73.653	4.8052	7.348919
08 47	91.141	8.9672	33.4192	25.8840	1.5873e-01	0.0893	0.546	1485.68	73.592	4.8012	7.348919
08 47	91.166	8.9671	33.4192	25.8840	1.5873e-01	0.0893	0.546	1485.68	73.587	4.8008	7.348920
08 47	91.190	8.9667	33.4198	25.8845	1.5873e-01	0.0918	0.549	1485.68	73.582	4.8005	7.348920
08 47	91.207	8.9670	33.4192	25.8840	1.5873e-01	0.0893	0.557	1485.68	73.577	4.8002	7.348921
08 47	91.226	8.9668	33.4194	25.8842	1.5873e-01	0.0893	0.568	1485.68	73.581	4.8005	7.348921
08 47	91.239	8.9668	33.4196	25.8844	1.5873e-01	0.0869	0.560	1485.68	73.578	4.8002	7.348922
08 47	91.264	8.9670	33.4213	25.8857	1.5873e-01	0.0869	0.553	1485.69	73.575	4.8000	7.348922
08 47	91.275	8.9681	33.4238	25.8875	1.5873e-01	0.0881	0.549	1485.70	73.573	4.7997	7.348923
08 47	91.311	8.9692	33.4250	25.8882	1.5873e-01	0.0881	0.549	1485.70	73.572	4.7995	7.348923
08 47	91.324	8.9702	33.4250	25.8881	1.5873e-01	0.0881	0.549	1485.71	73.578	4.7998	7.348924
08 47	91.335	8.9704	33.4253	25.8883	1.5873e-01	0.0893	0.557	1485.71	73.579	4.7998	7.348924
08 47	91.363	8.9706	33.4246	25.8877	1.5873e-01	0.0893	0.564	1485.71	73.579	4.7998	7.348925
08 47	91.371	8.9707	33.4239	25.8871	1.5873e-01	0.0881	0.560	1485.71	73.581	4.7999	7.348925
08 47	91.409	8.9704	33.4240	25.8873	1.5873e-01	0.0881	0.557	1485.71	73.521	4.7960	7.348926
08 47	91.409	8.9702	33.4237	25.8870	1.5873e-01	0.0881	0.553	1485.71	73.578	4.7998	7.348926
08 47	91.445	8.9701	33.4227	25.8863	1.5873e-01	0.0857	0.553	1485.70	73.582	4.8001	7.348927
08 47	91.456	8.9694	33.4220	25.8858	1.5873e-01	0.0845	0.549	1485.70	73.524	4.7964	7.348927
08 47	91.480	8.9688	33.4216	25.8856	1.5873e-01	0.0857	0.549	1485.70	73.522	4.7964	7.348927
08 47	91.505	8.9684	33.4208	25.8850	1.5873e-01	0.0857	0.549	1485.70	73.583	4.8004	7.348928
08 47	91.505	8.9681	33.4200	25.8845	1.4652e-01	0.0869	0.553	1485.69	73.589	4.8008	7.348928
08 47	91.541	8.9676	33.4197	25.8843	1.5873e-01	0.0869	0.560	1485.69	73.596	4.8014	7.348929
08 47	91.570	8.9671	33.4197	25.8844	1.4652e-01	0.0869	0.564	1485.69	73.596	4.8014	7.348929
08 47	91.578	8.9668	33.4204	25.8850	1.5873e-01	0.0857	0.564	1485.69	73.604	4.8019	7.348930
08 47	91.590	8.9670	33.4209	25.8854	1.5873e-01	0.0845	0.582	1485.69	73.550	4.7984	7.348930
08 47	91.614	8.9674	33.4216	25.8859	1.5873e-01	0.0832	0.601	1485.70	73.614	4.8025	7.348931
08 47	91.639	8.9681	33.4224	25.8863	1.5873e-01	0.0832	0.601	1485.70	73.624	4.8031	7.348931
08 47	91.663	8.9684	33.4227	25.8866	1.5873e-01	0.0857	0.593	1485.70	73.566	4.7992	7.348932
08 47	91.686	8.9687	33.4222	25.8861	1.5873e-01	0.0869	0.586	1485.70	73.624	4.8030	7.348932
08 47	91.699	8.9690	33.4208	25.8849	1.5873e-01	0.0869	0.571	1485.70	73.628	4.8033	7.348933
08 47	91.723	8.9685	33.4199	25.8843	1.5873e-01	0.0881	0.564	1485.70	73.632	4.8036	7.348933
08 47	91.759	8.9684	33.4197	25.8842	1.5873e-01	0.0869	0.557	1485.70	73.637	4.8040	7.348934
08 47	91.759	8.9681	33.4208	25.8851	1.5873e-01	0.0893	0.557	1485.70	73.642	4.8043	7.348934
08 47	91.787	8.9678	33.4213	25.8855	1.5873e-01	0.0881	0.557	1485.70	73.647	4.8046	7.348935
08 47	91.808	8.9682	33.4215	25.8857	1.5873e-01	0.0881	0.549	1485.70	73.652	4.8049	7.348935
08 47	91.831	8.9685	33.4217	25.8857	1.5873e-01	0.0893	0.546	1485.70	73.720	4.8093	7.348936
08 47	91.856	8.9685	33.4213	25.8854	1.5873e-01	0.0869	0.542	1485.70	73.671	4.8061	7.348936
08 47	91.880	8.9684	33.4210	25.8852	1.5873e-01	0.0857	0.546	1485.70	73.739	4.8105	7.348937
08 47	91.893	8.9683	33.4212	25.8854	1.5873e-01	0.0857	0.549	1485.70	73.752	4.8114	7.348937
08 47	91.916	8.9682	33.4210	25.8853	1.5873e-01	0.0857	0.549	1485.70	73.703	4.8082	7.348938
08 47	91.929	8.9681	33.4209	25.8852	1.5873e-01	0.0845	0.549	1485.70	73.771	4.8127	7.348938
08 47	91.965	8.9683	33.4211	25.8853	1.5873e-01	0.0857	0.546	1485.70	73.723	4.8095	7.348939
08 47	91.989	8.9685	33.4211	25.8853	1.5873e-01	0.0845	0.549	1485.71	73.791	4.8139	7.348939
08 47	92.001	8.9681	33.4225	25.8864	1.5873e-01	0.0845	0.549	1485.71	73.805	4.8148	7.348940
08 47	92.038	8.9683	33.4228	25.8866	1.5873e-01	0.0845	0.560	1485.71	73.811	4.8152	7.348940
08 47	92.038	8.9687	33.4230	25.8867	1.5873e-01	0.0845	0.571	1485.71	73.817	4.8155	7.348940
08 47	92.061	8.9695	33.4225	25.8862	1.5873e-01	0.0869	0.582	1485.71	73.830	4.8163	7.348941
08 47	92.098	8.9693	33.4224	25.8861	1.5873e-01	0.0845	0.582	1485.71	73.836	4.8167	7.348941
08 47	92.110	8.9691	33.4229	25.8866	1.5873e-01	0.0857	0.586	1485.71	73.841	4.8171	7.348942
08 47	92.134	8.9690	33.4237	25.8872	1.5873e-01	0.0857	0.582	1485.71	73.854	4.8179	7.348942
08 47	92.159	8.9693	33.4246	25.8878	1.5873e-01	0.0845	0.579	1485.72	73.859	4.8182	7.348943
08 47	92.183	8.9700	33.4251	25.8882	1.5873e-01	0.0857	0.575	1485.72	73.864	4.8184	7.348943
08 47	92.211	8.9703	33.4253	25.8883	1.5873e-01	0.0893	0.568	1485.72	73.868	4.8187	7.348944
08 47	92.219	8.9708	33.4246	25.8877	1.5873e-01	0.0881	0.564	1485.72	73.872	4.8189	7.348944
08 47	92.244	8.9708	33.4245	25.8876	1.5873e-01	0.0881	0.560	1485.72	73.876	4.8192	7.348945
08 47	92.268	8.9708	33.4235	25.8868	1.5873e-01	0.0881	0.557	1485.72	73.880	4.8194	7.348945
08 47	92.280	8.9708	33.4219	25.8855	1.5873e-01	0.0906	0.553	1485.72	73.884	4.8197	7.348946
08 47	92.315	8.9701	33.4210	25.8850	1.5873e-01	0.0893	0.553	1485.72	73.887	4.8200	7.348946
08 47	92.315	8.9693	33.4215	25.8854	1.5873e-01	0.0893	0.564	1485.71	73.951	4.8243	7.348947
08 47	92.353	8.9686	33.4218	25.8858	1.5873e-01	0.0881	0.579	1485.71	73.961	4.8250	7.348947
08 47	92.376	8.9685	33.4219	25.8859	1.5873e-01	0.0881	0.597	1485.71	73.908	4.8215	7.348948
08 47	92.400	8.9687	33.4222	25.8861	1.5873e-01	0.0869	0.604	1485.71	73.909	4.8216	7.348948
08 47	92.413	8.9690	33.4226	25.8863	1.5873e-01	0.0869	0.593	1485.72	73.910	4.8216	7.348949
08 47	92.438	8.9691	33.4230	25.8867	1.5873e-01	0.0893	0.575	1485.72	73.904	4.8212	7.348949
08 47	92.461	8.9695	33.4231	25.8867	1.5873e-01	0.0881	0.557	1485.72	73.904	4.8211	7.348950
08 47	92.474	8.9699	33.4234	25.8868	1.5873e-01	0.0881	0.553	1485.72	73.904	4.8211	7.348950
08 47	92.509	8.9699	33.4237	25.8871	1.5873e-01	0.0893	0.553	1485.72	73.896	4.8206	7.348951
08 47	92.522	8.9698	33.4249	25.8880	1.7094e-01	0.0893	0.553	1485.72	73.888	4.8200	7.348951
08 47	92.545	8.9709	33.4262	25.8889	1.5873e-01	0.0869	0.557	1485.73	73.886	4.8197	7.348952
08 47	92.558	8.9716	33.4267	25.8892	1.5873e-01	0.0893	0.579	1485.73	73.884	4.8195	7.348952
08 47	92.594	8.9718	33.4266	25.8891	1.5873e-01	0.0881	0.579	1485.73	73.882	4.8193	7.348953
08 47	92.619	8.9720	33.4265	25.8889	1.5873e-01	0.0906	0.568	1485.74	73.880	4.8192	7.348953
08 47	92.630	8.9725	33.4257	25.8883	1.5873e-01	0.0906	0.568	1485.74	73.877	4.8190	7.348954
08 47	92.655	8.9725	33.4257	25.8882	1.5873e-01	0.0893	0.575	1485.74	73.867	4.8183	7.348954
08 47	92.668	8.9723	33.4253	25.8879	1.5873e-01	0.0869	0.601	1485.74	73.863	4.8181	7.348954
08 47	92.692	8.9723	33.4249	25.8876	1.5873e-01	0.0857	0.670	1485.74	73.859	4.8178	7.348955
08 47	92.715	8.9720	33.4251	25.8879	1.5873e-01	0.0845	0.689	1485.74	73.848	4.8171	7.348955
08 47	92.728	8.9721	33.4254	25.8881	1.5873e-01	0.0820	0.667	1485.74	73.843	4.8168	7.348956
08 47	92.739	8.9723	33.4268	25.8891	1.5873e-01	0.0845	0.630	1485.74	73.838	4.8164	7.348956
08 47	92.775	8.9728	33.4274	25.8895	1.5873e-01	0.0857	0.601	1485.74	73.832	4.8160	7.348957
08 47	92.788	8.9728	33.4276	25.8897	1.5873e-01	0.0869	0.579	1485.74	73.827	4.8156	7.348957
08 47	92.813	8.9730	33.4275	25.8895	1.5873e-01	0.0869	0.564	1485.74	73.883	4.8192	7.348958
08 47	92.824	8.9730	33.4269	25.8891	1.5873e-01	0.0893	0.557	1485.74	73.821	4.8152	7.348958
08 47	92.855	8.9730	33.4262	25.8886	1.5873e-01	0.0881	0.553	1485.74	73.815	4.8148	7.348959
08 47	92.873	8.9728	33.4247	25.8874	1.5873e-01	0.0869	0.553	1485.74	73.815	4.8149	7.348959
08 47	92.898	8.9722	33.4243	25.8872	1.5873e-01	0.0857	0.557	1485.74	73.808	4.8145	7.348960
08 47	92.898	8.9713	33.4247	25.8876	1.5873e-01	0.0857	0.553	1485.74	73.807	4.8146	7.348960
08 47	92.933	8.9710	33.4244	25.8875	1.5873e-01	0.0832	0.549	1485.73	73.869	4.8187	7.348961
08 47	92.933	8.9707	33.4246	25.8876	1.5873e-01	0.0820	0.549	1485.73	73.807	4.8146	7.348961
08 47	92.969	8.9708	33.4244	25.8875	1.5873e-01	0.0832	0.557	1485.73	73.868	4.8186	7.348962
08 47	92.982	8.9707	33.4245	25.8876	1.5873e-01	0.0832	0.564	1485.73	73.867	4.8185	7.348962
08 47	92.994	8.9704	33.4242	25.8874	1.5873e-01	0.0820	0.564	1485.73	73.872	4.8189	7.348963
08 47	93.030	8.9699	33.4245	25.8877	1.5873e-01	0.0857	0.557	1485.73	73.877	4.8193	7.348963
08 47	93.030	8.9700	33.4243	25.8875	1.5873e-01	0.0845	0.546	1485.73	73.882	4.8196	7.348964
08 47	93.067	8.9702	33.4242	25.8874	1.4652e-01	0.0857	0.542	1485.73	73.887	4.8199	7.348964
08 47	93.079	8.9700	33.4249	25.8880	1.5873e-01	0.0832	0.542	1485.73	73.891	4.8202	7.348965
08 47	93.092	8.9703	33.4248	25.8879	1.5873e-01	0.0832	0.538	1485.74	73.895	4.8204	7.348965
08 47	93.114	8.9705	33.4253	25.8882	1.5873e-01	0.0845	0.538	1485.74	73.898	4.8206	7.348966
08 47	93.139	8.9710	33.4251	25.8880	1.5873e-01	0.0820	0.538	1485.74	73.902	4.8208	7.348966
08 47	93.163	8.9711	33.4257	25.8885	1.5873e-01	0.0845	0.546	1485.74	73.967	4.8250	7.348967
08 47	93.175	8.9716	33.4280	25.8901	1.5873e-01	0.0881	0.557	1485.75	73.976	4.8255	7.348967
08 47	93.188	8.9724	33.4301	25.8917	1.5873e-01	0.0881	0.568	1485.75	73.923	4.8219	7.348967
08 47	93.212	8.9736	33.4304	25.8918	1.5873e-01	0.0906	0.571	1485.76	73.925	4.8218	7.348968
08 47	93.230	8.9739	33.4308	25.8920	1.5873e-01	0.0906	0.568	1485.76	73.926	4.8219	7.348968
08 47	93.248	8.9743	33.4303	25.8915	1.5873e-01	0.0918	0.564	1485.76	73.927	4.8219	7.348969
08 47	93.260	8.9742	33.4294	25.8909	1.5873e-01	0.0906	0.564	1485.76	73.990	4.8260	7.348969
08 47	93.284	8.9739	33.4288	25.8904	1.5873e-01	0.0893	0.560	1485.76	73.997	4.8265	7.348970
08 47	93.308	8.9732	33.4274	25.8895	1.4652e-01	0.0869	0.557	1485.75	74.011	4.8276	7.348970
08 47	93.333	8.9726	33.4257	25.8882	1.5873e-01	0.0869	0.557	1485.75	73.963	4.8246	7.348971
08 47	93.333	8.9719	33.4245	25.8873	1.5873e-01	0.0869	0.560	1485.75	74.024	4.8286	7.348971
08 47	93.357	8.9715	33.4240	25.8871	1.5873e-01	0.0893	0.568	1485.74	73.968	4.8251	7.348972
08 47	93.382	8.9709	33.4248	25.8878	1.5873e-01	0.0881	0.568	1485.74	74.028	4.8290	7.348972
08 47	93.393	8.9708	33.4249	25.8879	1.5873e-01	0.0881	0.564	1485.74	74.033	4.8293	7.348973
08 47	93.418	8.9710	33.4251	25.8880	1.5873e-01	0.0881	0.557	1485.74	73.975	4.8256	7.348973
08 47	93.442	8.9708	33.4250	25.8879	1.5873e-01	0.0869	0.549	1485.74	74.034	4.8294	7.348974
08 47	93.449	8.9711	33.4250	25.8879	1.5873e-01	0.0881	0.549	1485.74	73.976	4.8256	7.348974
08 47	93.478	8.9711	33.4254	25.8882	1.5873e-01	0.0857	0.553	1485.75	74.034	4.8293	7.348975
08 47	93.491	8.9711	33.4255	25.8883	1.5873e-01	0.0808	0.557	1485.75	74.036	4.8295	7.348975
08 47	93.514	8.9709	33.4261	25.8888	1.5873e-01	0.0820	0.557	1485.75	73.976	4.8256	7.348976
08 47	93.538	8.9711	33.4261	25.8888	1.5873e-01	0.0820	0.557	1485.75	73.971	4.8252	7.348976
08 47	93.538	8.9711	33.4266	25.8891	1.5873e-01	0.0845	0.560	1485.75	73.965	4.8248	7.348977
08 47	93.576	8.9711	33.4268	25.8893	1.5873e-01	0.0832	0.557	1485.75	73.959	4.8245	7.348977
08 47	93.587	8.9713	33.4271	25.8895	1.5873e-01	0.0832	0.549	1485.75	73.953	4.8240	7.348978
08 47	93.623	8.9716	33.4279	25.8901	1.5873e-01	0.0869	0.542	1485.75	73.947	4.8235	7.348978
08 47	93.636	8.9720	33.4295	25.8913	1.5873e-01	0.0857	0.542	1485.76	73.940	4.8230	7.348979
08 47	93.643	8.9729	33.4299	25.8914	1.5873e-01	0.0832	0.546	1485.76	73.933	4.8224	7.348979
08 47	93.672	8.9735	33.4302	25.8916	1.5873e-01	0.0845	0.549	1485.76	73.925	4.8219	7.348980
08 47	93.697	8.9738	33.4301	25.8915	1.5873e-01	0.0857	0.549	1485.77	73.918	4.8213	7.348980
08 47	93.721	8.9745	33.4300	25.8912	1.5873e-01	0.0869	0.546	1485.77	73.910	4.8207	7.348981
08 47	93.733	8.9743	33.4306	25.8918	1.5873e-01	0.0881	0.542	1485.77	73.901	4.8202	7.348981
08 47	93.757	8.9745	33.4307	25.8918	1.5873e-01	0.0893	0.542	1485.77	73.900	4.8201	7.348981
08 47	93.768	8.9746	33.4297	25.8910	1.5873e-01	0.0893	0.542	1485.77	73.891	4.8195	7.348982
08 47	93.781	8.9746	33.4281	25.8897	1.5873e-01	0.0906	0.542	1485.77	73.882	4.8190	7.348982
08 47	93.811	8.9740	33.4277	25.8896	1.5873e-01	0.0906	0.538	1485.76	73.873	4.8185	7.348983
08 47	93.829	8.9732	33.4281	25.8900	1.5873e-01	0.0893	0.542	1485.76	73.864	4.8180	7.348983
08 47	93.853	8.9727	33.4277	25.8897	1.5873e-01	0.0906	0.549	1485.76	73.854	4.8174	7.348984
08 47	93.853	8.9722	33.4274	25.8896	1.5873e-01	0.0906	0.560	1485.76	73.851	4.8173	7.348984
08 47	93.891	8.9721	33.4274	25.8896	1.5873e-01	0.0906	0.564	1485.76	73.842	4.8166	7.348985
08 47	93.914	8.9721	33.4274	25.8896	1.5873e-01	0.0893	0.560	1485.76	73.777	4.8124	7.348985
08 47	93.914	8.9719	33.4273	25.8896	1.5873e-01	0.0893	0.553	1485.76	73.767	4.8118	7.348986
08 47	93.951	8.9723	33.4269	25.8892	1.5873e-01	0.0893	0.553	1485.76	73.758	4.8112	7.348986
08 47	93.969	8.9720	33.4278	25.8899	1.5873e-01	0.0881	0.553	1485.76	73.748	4.8106	7.348987
08 47	93.976	8.9725	33.4278	25.8898	1.5873e-01	0.0893	0.549	1485.76	73.739	4.8099	7.348987
08 47	94.011	8.9725	33.4276	25.8897	1.5873e-01	0.0869	0.557	1485.76	73.793	4.8134	7.348988
08 47	94.023	8.9723	33.4277	25.8898	1.5873e-01	0.0881	0.553	1485.76	73.729	4.8093	7.348988
08 47	94.047	8.9722	33.4283	25.8903	1.5873e-01	0.0881	0.553	1485.76	73.721	4.8087	7.348989
08 47	94.060	8.9727	33.4281	25.8900	1.5873e-01	0.0893	0.549	1485.76	73.713	4.8082	7.348989
08 47	94.047	8.9730	33.4282	25.8901	1.5873e-01	0.0857	0.546	1485.77	73.705	4.8076	7.348990
08 47	94.126	8.9733	33.4283	25.8901	1.5873e-01	0.0832	0.546	1485.77	73.706	4.8076	7.348990
08 47	94.132	8.9732	33.4280	25.8899	1.5873e-01	0.0845	0.546	1485.77	73.706	4.8077	7.348991
08 47	94.145	8.9733	33.4279	25.8898	1.5873e-01	0.0869	0.542	1485.77	73.700	4.8072	7.348991
08 47	94.157	8.9732	33.4277	25.8897	1.5873e-01	0.0893	0.549	1485.77	73.694	4.8069	7.348992
08 47	94.181	8.9728	33.4275	25.8896	1.5873e-01	0.0869	0.549	1485.77	73.626	4.8025	7.348992
08 47	94.205	8.9727	33.4273	25.8895	1.5873e-01	0.0869	0.546	1485.77	73.614	4.8017	7.348993
08 47	94.210	8.9723	33.4278	25.8899	1.5873e-01	0.0857	0.538	1485.77	73.610	4.8015	7.348993
08 47	94.241	8.9725	33.4275	25.8896	1.5873e-01	0.0869	0.546	1485.77	73.607	4.8013	7.348994
08 47	94.241	8.9727	33.4275	25.8896	1.4652e-01	0.0857	0.557	1485.77	73.604	4.8011	7.348994
08 47	94.277	8.9727	33.4281	25.8901	1.5873e-01	0.0857	0.560	1485.77	73.595	4.8005	7.348995
08 47	94.302	8.9723	33.4283	25.8903	1.5873e-01	0.0869	0.557	1485.77	73.594	4.8005	7.348995
08 47	94.277	8.9727	33.4283	25.8903	1.5873e-01	0.0845	0.560	1485.77	73.587	4.7999	7.348995
08 47	94.369	8.9726	33.4285	25.8904	1.5873e-01	0.0845	0.557	1485.77	73.650	4.8040	7.348996
08 47	94.351	8.9726	33.4293	25.8910	1.5873e-01	0.0832	0.553	1485.77	73.595	4.8005	7.348996
08 47	94.375	8.9731	33.4293	25.8909	1.5873e-01	0.0832	0.549	1485.77	73.590	4.8001	7.348997
08 47	94.387	8.9731	33.4295	25.8910	1.5873e-01	0.0869	0.549	1485.77	73.593	4.8002	7.348997
08 47	94.411	8.9733	33.4298	25.8913	1.5873e-01	0.0857	0.549	1485.77	73.589	4.7999	7.348998
08 47	94.429	8.9733	33.4299	25.8914	1.4652e-01	0.0832	0.553	1485.78	73.593	4.8002	7.348998
08 47	94.435	8.9734	33.4300	25.8914	1.5873e-01	0.0820	0.557	1485.78	73.597	4.8005	7.348999
08 47	94.460	8.9736	33.4297	25.8912	1.5873e-01	0.0845	0.557	1485.78	73.596	4.8004	7.348999
08 47	94.496	8.9741	33.4292	25.8907	1.5873e-01	0.0869	0.557	1485.78	73.595	4.8003	7.349000
08 47	94.483	8.9736	33.4294	25.8909	1.5873e-01	0.0869	0.553	1485.78	73.594	4.8003	7.349000
08 47	94.525	8.9734	33.4289	25.8905	1.5873e-01	0.0893	0.553	1485.78	73.595	4.8003	7.349001
08 47	94.545	8.9734	33.4295	25.8910	1.5873e-01	0.0906	0.557	1485.78	73.596	4.8004	7.349001
08 47	94.556	8.9736	33.4293	25.8909	1.5873e-01	0.0893	0.560	1485.78	73.597	4.8004	7.349002
08 47	94.581	8.9738	33.4291	25.8907	1.5873e-01	0.0906	0.579	1485.78	73.599	4.8006	7.349002
08 47	94.605	8.9737	33.4293	25.8908	1.5873e-01	0.0893	0.590	1485.78	73.601	4.8007	7.349003
08 47	94.599	8.9737	33.4299	25.8913	1.5873e-01	0.0893	0.586	1485.78	73.604	4.8009	7.349003
08 47	94.641	8.9737	33.4298	25.8912	1.5873e-01	0.0857	0.579	1485.78	73.608	4.8012	7.349004
08 47	94.665	8.9735	33.4301	25.8915	1.5873e-01	0.0832	0.571	1485.78	73.612	4.8014	7.349004
08 47	94.665	8.9739	33.4304	25.8917	1.5873e-01	0.0857	0.568	1485.78	73.617	4.8017	7.349005
08 47	94.690	8.9740	33.4303	25.8916	1.5873e-01	0.0869	0.564	1485.78	73.623	4.8020	7.349005
08 47	94.695	8.9742	33.4307	25.8918	1.5873e-01	0.0857	0.560	1485.78	73.628	4.8024	7.349006
08 47	94.737	8.9744	33.4309	25.8920	1.5873e-01	0.0857	0.557	1485.79	73.635	4.8028	7.349006
08 47	94.750	8.9742	33.4307	25.8919	1.5873e-01	0.0881	0.557	1485.79	73.642	4.8033	7.349007
08 47	94.775	8.9745	33.4300	25.8912	1.5873e-01	0.0869	0.553	1485.79	73.650	4.8038	7.349007
08 47	94.791	8.9744	33.4293	25.8907	1.5873e-01	0.0845	0.546	1485.78	73.659	4.8044	7.349008
08 47	94.822	8.9739	33.4290	25.8905	1.5873e-01	0.0857	0.542	1485.78	73.668	4.8050	7.349008
08 47	94.822	8.9735	33.4281	25.8899	1.5873e-01	0.0869	0.542	1485.78	73.677	4.8057	7.349008
08 47	94.860	8.9732	33.4275	25.8895	1.5873e-01	0.0869	0.553	1485.78	73.680	4.8060	7.349009
08 47	94.860	8.9729	33.4277	25.8897	1.5873e-01	0.0881	0.564	1485.78	73.683	4.8062	7.349009
08 47	94.889	8.9727	33.4283	25.8902	1.5873e-01	0.0893	0.579	1485.78	73.686	4.8064	7.349010
08 47	94.920	8.9727	33.4297	25.8913	1.5873e-01	0.0893	0.593	1485.78	73.690	4.8066	7.349010
08 47	94.944	8.9734	33.4308	25.8920	1.5873e-01	0.0881	0.615	1485.79	73.694	4.8068	7.349011
08 47	94.956	8.9740	33.4311	25.8922	1.5873e-01	0.0857	0.623	1485.79	73.706	4.8074	7.349011
