DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
-0.027	5.3369	29.6669	23.4147	4.0293e-01	0.3850	0.612	1465.32	92.109	6.6975	8.674982
-0.062	5.3372	29.6703	23.4173	4.0293e-01	0.3862	0.604	1465.33	92.109	6.6973	8.674983
-0.087	5.3380	29.6725	23.4190	4.2735e-01	0.3862	0.601	1465.34	92.171	6.7016	8.674983
-0.088	5.3380	29.6727	23.4192	4.1514e-01	0.3850	0.648	1465.34	92.179	6.7021	8.674984
-0.098	5.3383	29.6730	23.4193	4.2735e-01	0.3850	0.670	1465.34	92.124	6.6981	8.674984
-0.109	5.3396	29.6728	23.4191	4.2735e-01	0.3837	0.656	1465.34	92.123	6.6979	8.674985
-0.109	5.3398	29.6724	23.4188	4.3956e-01	0.3862	0.634	1465.34	92.123	6.6978	8.674985
-0.124	5.3396	29.6720	23.4185	4.7619e-01	0.3862	0.626	1465.34	92.123	6.6978	8.674986
-0.122	5.3391	29.6732	23.4194	4.3956e-01	0.3850	0.634	1465.34	92.114	6.6972	8.674986
-0.134	5.3391	29.6768	23.4223	4.0293e-01	0.3862	0.645	1465.34	92.113	6.6970	8.674986
-0.124	5.3394	29.6798	23.4247	3.7851e-01	0.3886	0.634	1465.35	92.112	6.6968	8.674987
-0.134	5.3396	29.6786	23.4237	3.7851e-01	0.3874	0.619	1465.35	92.112	6.6967	8.674987
-0.134	5.3396	29.6729	23.4192	3.7851e-01	0.3874	0.608	1465.34	92.111	6.6969	8.674988
-0.122	5.3398	29.6711	23.4177	3.7851e-01	0.3898	0.601	1465.34	92.173	6.7015	8.674988
-0.135	5.3402	29.6711	23.4177	3.9072e-01	0.3886	0.601	1465.34	92.180	6.7019	8.674989
-0.134	5.3407	29.6746	23.4204	3.9072e-01	0.3874	0.597	1465.35	92.124	6.6976	8.674989
-0.134	5.3427	29.6854	23.4287	4.2735e-01	0.3862	0.593	1465.37	92.185	6.7012	8.674990
-0.135	5.3481	29.6965	23.4369	4.3956e-01	0.3874	0.590	1465.41	92.190	6.7003	8.674990
-0.134	5.3527	29.7003	23.4394	4.3956e-01	0.3874	0.586	1465.43	92.195	6.6998	8.674991
-0.134	5.3521	29.6935	23.4341	4.3956e-01	0.3886	0.586	1465.42	92.139	6.6961	8.674991
-0.134	5.3475	29.6864	23.4290	4.6398e-01	0.3862	0.582	1465.39	92.200	6.7015	8.674992
