DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.300	3.4329	26.5798	21.1395	3.5409e-01	0.5388	0.835	1453.37	83.614	6.5029	9.471944
0.313	3.4375	26.5783	21.1380	3.6630e-01	0.5339	0.864	1453.39	83.597	6.5009	9.471944
0.313	3.4416	26.5708	21.1317	3.6630e-01	0.5315	0.791	1453.40	83.518	6.4944	9.471945
0.326	3.4439	26.5666	21.1282	3.6630e-01	0.5290	0.766	1453.41	83.503	6.4931	9.471945
0.326	3.4455	26.5641	21.1261	3.6630e-01	0.5278	0.762	1453.41	83.435	6.4877	9.471946
0.335	3.4479	26.5475	21.1127	3.9072e-01	0.5266	0.707	1453.40	83.359	6.4821	9.471946
0.337	3.4516	26.5344	21.1020	4.0293e-01	0.5266	0.637	1453.40	83.348	6.4812	9.471947
0.361	3.4578	26.5202	21.0903	4.1514e-01	0.5266	0.590	1453.41	83.284	6.4758	9.471947
0.361	3.4678	26.4849	21.0615	3.9072e-01	0.5266	0.564	1453.40	83.275	6.4751	9.471948
0.371	3.4768	26.4579	21.0393	3.9072e-01	0.5278	0.564	1453.41	83.213	6.4700	9.471948
0.384	3.4844	26.4371	21.0222	3.9072e-01	0.5266	0.612	1453.42	83.208	6.4693	9.471949
0.397	3.4935	26.4085	20.9988	3.9072e-01	0.5229	0.659	1453.42	83.149	6.4645	9.471949
0.397	3.5010	26.3954	20.9879	3.9072e-01	0.5229	0.670	1453.43	83.083	6.4587	9.471950
0.406	3.5062	26.3875	20.9811	3.7851e-01	0.5217	0.645	1453.45	83.083	6.4582	9.471950
0.408	3.5112	26.3724	20.9687	3.6630e-01	0.5229	0.630	1453.45	83.084	6.4581	9.471951
0.421	3.5142	26.3704	20.9670	3.5409e-01	0.5217	0.645	1453.46	83.032	6.4537	9.471951
0.421	3.5160	26.3657	20.9631	3.5409e-01	0.5217	0.645	1453.46	83.036	6.4540	9.471952
