DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.492	5.6275	25.5752	20.1530	6.8376e-01	0.4056	0.835	1461.35	91.089	6.7591	339.620850
0.479	5.6278	25.5747	20.1526	6.5934e-01	0.4068	0.821	1461.35	91.082	6.7585	339.620851
0.469	5.6278	25.5748	20.1526	6.1050e-01	0.4080	0.901	1461.35	91.070	6.7576	339.620851
0.469	5.6279	25.5742	20.1521	5.9829e-01	0.4092	1.029	1461.35	91.062	6.7571	339.620852
0.456	5.6278	25.5741	20.1521	5.9829e-01	0.4092	1.136	1461.35	91.049	6.7562	339.620852
0.456	5.6279	25.5740	20.1520	6.2271e-01	0.4092	1.388	1461.35	91.095	6.7595	339.620853
0.434	5.6279	25.5744	20.1523	6.2271e-01	0.4068	1.425	1461.35	91.082	6.7585	339.620853
0.434	5.6281	25.5745	20.1524	6.2271e-01	0.4044	1.267	1461.35	91.064	6.7571	339.620854
0.421	5.6284	25.5748	20.1526	6.2271e-01	0.4044	1.125	1461.35	91.049	6.7560	339.620854
0.396	5.6283	25.5749	20.1527	6.2271e-01	0.4044	1.018	1461.35	91.030	6.7546	339.620855
0.396	5.6284	25.5760	20.1535	6.3492e-01	0.4044	0.993	1461.36	91.016	6.7535	339.620855
0.374	5.6288	25.5763	20.1538	6.2271e-01	0.4044	0.978	1461.36	90.997	6.7520	339.620856
0.385	5.6291	25.5764	20.1538	6.3492e-01	0.4056	0.960	1461.36	90.974	6.7503	339.620856
0.361	5.6292	25.5762	20.1536	6.4713e-01	0.4031	1.000	1461.36	91.018	6.7535	339.620856
0.348	5.6302	25.5751	20.1527	6.4713e-01	0.4019	1.366	1461.36	91.003	6.7523	339.620857
0.349	5.6308	25.5752	20.1527	6.4713e-01	0.4031	2.004	1461.36	90.993	6.7514	339.620857
0.338	5.6314	25.5746	20.1521	6.7155e-01	0.4056	2.103	1461.36	90.971	6.7497	339.620858
0.338	5.6321	25.5741	20.1517	7.2039e-01	0.4080	1.846	1461.37	90.953	6.7483	339.620858
0.336	5.6327	25.5743	20.1518	7.4481e-01	0.4080	1.535	1461.37	90.940	6.7472	339.620859
0.325	5.6329	25.5748	20.1522	7.3260e-01	0.4056	1.297	1461.37	90.986	6.7506	339.620859
