DepSM	T090C	Sal00	Sigma-t00	FlSP	WetStar	SeaTurbMtr	SvCM	Sbeox0PS	Sbeox0ML/L	TimeJ
0.301	5.0626	24.4905	19.3498	7.4481e-01	0.6657	0.908	1457.64	92.955	7.0432	339.711944
0.290	5.0626	24.4918	19.3508	7.0818e-01	0.6657	0.901	1457.64	92.945	7.0424	339.711945
0.303	5.0632	24.4916	19.3506	6.7155e-01	0.6644	0.908	1457.64	92.941	7.0420	339.711945
0.303	5.0637	24.4913	19.3503	6.4713e-01	0.6632	0.916	1457.64	92.935	7.0414	339.711946
0.301	5.0637	24.4909	19.3500	6.4713e-01	0.6632	0.938	1457.64	92.926	7.0408	339.711946
0.303	5.0637	24.4903	19.3495	6.4713e-01	0.6608	0.949	1457.64	92.923	7.0406	339.711947
0.314	5.0631	24.4892	19.3487	6.5934e-01	0.6620	0.949	1457.64	92.981	7.0451	339.711947
0.314	5.0624	24.4876	19.3475	6.5934e-01	0.6620	0.945	1457.63	92.920	7.0407	339.711948
0.325	5.0626	24.4856	19.3459	6.5934e-01	0.6632	0.941	1457.63	92.902	7.0394	339.711948
0.314	5.0631	24.4866	19.3467	6.8376e-01	0.6632	0.941	1457.63	92.890	7.0384	339.711949
0.327	5.0637	24.4891	19.3485	6.7155e-01	0.6620	0.941	1457.64	92.885	7.0378	339.711949
0.327	5.0642	24.4903	19.3495	6.8376e-01	0.6620	0.945	1457.64	92.878	7.0371	339.711950
0.337	5.0638	24.4902	19.3495	6.9597e-01	0.6596	0.941	1457.64	92.924	7.0406	339.711950
0.338	5.0638	24.4895	19.3489	7.2039e-01	0.6596	0.930	1457.64	92.921	7.0404	339.711951
0.327	5.0643	24.4897	19.3490	7.4481e-01	0.6583	0.923	1457.64	92.916	7.0400	339.711951
0.338	5.0670	24.4908	19.3496	7.5702e-01	0.6608	0.923	1457.65	92.909	7.0389	339.711952
0.338	5.0676	24.4936	19.3518	7.9365e-01	0.6620	0.923	1457.66	92.909	7.0386	339.711952
0.337	5.0671	24.4938	19.3520	8.3028e-01	0.6608	0.927	1457.66	92.969	7.0433	339.711953
0.338	5.0668	24.4933	19.3516	8.0586e-01	0.6632	0.934	1457.66	92.911	7.0390	339.711953
0.338	5.0664	24.4930	19.3514	7.6923e-01	0.6620	0.952	1457.65	92.905	7.0386	339.711954
0.338	5.0660	24.4924	19.3510	7.8144e-01	0.6620	0.967	1457.65	92.898	7.0381	339.711954
0.348	5.0657	24.4920	19.3507	8.3028e-01	0.6620	0.978	1457.65	92.889	7.0375	339.711955
